City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
365,Faya,SA,18.39,42.45,53.6,32,0,3.33,clear sky
366,Sao Gabriel Da Cachoeira,BR,-0.13,-67.09,72.16,97,91,2.3,overcast clouds
367,Andenes,NO,69.31,16.12,50.0,66,100,23.04,overcast clouds
368,San Policarpo,PH,12.18,125.51,85.33,68,100,3.83,overcast clouds
369,Victor Harbor,AU,-35.57,138.62,78.01,53,20,1.01,few clouds
370,Hazorasp,UZ,41.32,61.07,37.4,55,0,4.7,clear sky
371,Zhangye,CN,38.93,100.45,47.95,43,0,2.26,clear sky
372,Ler,SS,8.3,30.14,75.87,67,81,2.8,broken clouds
373,Deer Lake,CA,49.17,-57.43,28.4,92,75,8.97,broken clouds
374,Petropavlovsk-Kamchatskiy,RU,53.05,158.65,46.4,49,37,4.47,scattered clouds
375,El Alto,PE,-4.27,-81.21,61.38,91,100,13.33,overcast clouds
376,Gamba,GA,-2.65,10.0,75.9,92,100,3.2,overcast clouds
377,Vangaindrano,MG,-23.35,47.6,69.35,85,91,3.6,light rain
378,Bambari,CF,5.77,20.68,71.04,90,92,1.59,overcast clouds
379,Tairua,NZ,-37.02,175.85,69.01,72,100,8.99,overcast clouds
380,San Quintin,MX,30.48,-115.95,66.29,68,0,4.36,clear sky
381,Veraval,IN,20.9,70.37,81.1,37,0,13.58,clear sky
382,Goderich,CA,43.75,-81.72,35.6,74,100,36.91,overcast clouds
383,Novo Aripuana,BR,-5.12,-60.38,74.19,94,96,1.63,overcast clouds
384,Evensk,RU,61.95,159.23,24.22,91,100,2.73,overcast clouds
385,Hegang,CN,47.4,130.37,34.74,75,89,12.37,overcast clouds
386,Paka,MY,4.64,103.44,86.0,74,40,4.7,scattered clouds
387,Kilindoni,TZ,-7.91,39.67,77.81,78,2,9.69,clear sky
388,Guerrero Negro,MX,27.98,-114.06,69.66,71,0,11.41,clear sky
389,Camacha,PT,33.08,-16.33,66.2,88,20,2.24,few clouds
390,Hofn,IS,64.25,-15.21,35.8,76,0,14.7,clear sky
391,Ko Samui,TH,9.54,99.94,91.4,63,20,5.82,few clouds
392,Champasak,LA,14.75,106.0,80.6,69,40,4.7,light rain
393,Moussoro,TD,13.64,16.49,79.03,22,31,16.82,scattered clouds
394,Bathsheba,BB,13.22,-59.52,82.4,78,40,23.04,scattered clouds
395,Surgut,RU,61.25,73.42,28.4,92,75,11.18,broken clouds
396,Benghazi,LY,32.12,20.07,69.84,63,43,10.49,scattered clouds
397,Granada,ES,37.25,-3.25,55.99,64,0,1.99,clear sky
398,Windsor,CA,42.3,-83.02,37.0,59,90,27.51,overcast clouds
399,Kavaratti,IN,10.57,72.64,81.68,67,0,2.3,clear sky
400,Puksoozero,RU,62.59,40.61,25.75,98,5,4.99,clear sky
401,Matay,EG,28.42,30.78,63.28,74,0,9.48,clear sky
402,Talnakh,RU,69.49,88.4,19.4,92,75,4.47,light snow
403,Banjar,ID,-8.19,114.97,89.49,51,55,3.69,broken clouds
404,Porto Santo,PT,33.07,-16.34,66.2,88,20,2.24,few clouds
405,Naro,IT,37.29,13.79,55.0,100,0,3.0,clear sky
406,Sambava,MG,-14.27,50.17,69.3,72,27,9.98,scattered clouds
407,Los Llanos De Aridane,ES,28.66,-17.92,71.6,40,0,10.29,clear sky
408,Leh,IN,34.17,77.58,32.27,68,0,1.48,clear sky
409,Tadine,NC,-21.55,167.88,78.94,70,71,12.28,broken clouds
410,Shimoda,JP,34.67,138.95,69.8,73,75,12.75,broken clouds
411,Kenora,CA,49.82,-94.43,30.2,63,90,16.11,overcast clouds
412,Wawa,NG,9.9,4.42,74.25,47,11,1.1,few clouds
413,Kashmor,PK,28.43,69.58,75.27,17,0,7.56,clear sky
414,Bonfim,BR,3.08,-59.95,77.77,83,99,5.44,light rain
415,Ilo,PE,-17.64,-71.34,63.91,82,95,6.02,overcast clouds
416,Beaupre,CA,47.04,-70.9,42.8,93,100,3.36,light rain
417,Neftcala,AZ,39.37,49.25,61.29,89,77,2.33,broken clouds
418,Orlik,RU,52.52,99.83,17.13,85,3,3.2,clear sky
419,Lorengau,PG,-2.02,147.27,86.16,68,34,4.74,scattered clouds
420,Lashio,MM,22.93,97.75,77.54,73,25,0.69,scattered clouds
421,Andahuaylas,PE,-13.66,-73.39,54.36,78,92,4.23,light rain
422,Taksimo,RU,56.34,114.88,10.62,76,0,1.7,clear sky
423,Wagar,SD,16.15,36.2,75.96,74,10,7.38,clear sky
424,Ossora,RU,59.24,163.07,34.72,86,100,2.33,overcast clouds
425,Turukhansk,RU,65.82,87.98,20.1,98,100,11.16,light snow
426,Podporozhye,RU,60.91,34.17,28.87,95,0,5.17,clear sky
427,Lazaro Cardenas,MX,17.96,-102.2,79.41,78,32,1.28,scattered clouds
428,Half Moon Bay,US,37.46,-122.43,64.99,77,5,5.32,clear sky
429,Khorixas,NA,-20.37,14.97,69.33,24,65,1.23,broken clouds
430,Banbury,GB,52.06,-1.34,60.01,93,100,13.0,light rain
431,Palmer,US,42.16,-72.33,42.8,70,75,8.05,broken clouds
432,Maniitsoq,GL,65.42,-52.9,23.63,95,94,8.81,overcast clouds
433,Bone,DE,51.97,12.14,59.0,92,100,1.99,light rain
434,Coihaique,CL,-45.58,-72.07,51.8,57,0,2.24,clear sky
435,Adrar,MR,20.5,-10.07,76.28,19,100,10.29,overcast clouds
436,Darnetal,FR,49.45,1.15,66.0,77,90,21.92,overcast clouds
437,Rincon,US,32.3,-81.24,60.8,82,1,8.05,clear sky
438,Vestmanna,FO,62.16,-7.17,44.6,81,63,13.87,broken clouds
439,Djibo,BF,14.1,-1.63,78.44,18,0,9.17,clear sky
440,Sheridan,US,44.83,-106.92,46.99,64,1,4.72,clear sky
441,Ewa Beach,US,21.32,-158.01,82.4,65,40,9.17,light rain
442,Quzhou,CN,28.96,118.87,60.6,89,100,3.6,overcast clouds
443,Talcahuano,CL,-36.72,-73.12,53.6,87,84,5.82,broken clouds
444,Marihatag,PH,8.79,126.3,87.39,63,90,6.51,overcast clouds
445,Katsuura,JP,35.13,140.3,71.6,82,75,13.87,broken clouds
446,Axim,GH,4.87,-2.24,77.41,89,2,5.37,clear sky
447,Uray,RU,60.12,64.78,25.59,97,15,5.75,few clouds
448,Mesyagutovo,RU,55.53,58.25,30.24,94,0,3.02,clear sky
449,La Asuncion,VE,11.03,-63.86,78.8,94,99,10.29,moderate rain
450,Saint-Pierre,RE,-21.34,55.48,71.6,60,90,6.93,overcast clouds
451,Temir,KZ,49.14,57.13,44.73,55,47,7.74,scattered clouds
452,Toppenish,US,46.38,-120.31,45.0,69,1,3.36,clear sky
453,Winslow,US,35.02,-110.7,53.6,32,1,4.7,clear sky
454,Westport,US,41.14,-73.36,46.99,77,96,16.84,overcast clouds
455,Covington,US,39.08,-84.51,37.99,51,40,13.87,scattered clouds
456,Ambo,PE,-10.13,-76.2,60.12,67,86,2.28,overcast clouds
457,Haines Junction,CA,60.75,-137.51,8.6,78,100,2.24,overcast clouds
458,Campbellford,CA,44.31,-77.8,34.0,87,18,3.0,few clouds
459,Pareora,NZ,-44.49,171.21,57.0,71,100,5.99,overcast clouds
460,Mirnyy,RU,62.54,113.96,-2.2,84,0,8.95,clear sky
461,Okhotsk,RU,59.38,143.3,23.14,88,100,20.33,overcast clouds
462,Puerto Del Rosario,ES,28.5,-13.86,69.8,88,75,14.99,broken clouds
463,Russell,US,32.35,-85.2,62.6,71,1,6.93,clear sky
464,Namibe,AO,-15.2,12.15,69.46,79,10,3.62,clear sky
465,Tupik,RU,54.43,119.93,11.68,78,29,13.56,scattered clouds
466,Yaan,NG,7.38,8.57,73.72,92,68,4.74,broken clouds
467,Marks,RU,51.71,46.75,39.0,96,25,5.01,scattered clouds
468,Aksarka,RU,66.56,67.8,22.42,95,45,9.8,scattered clouds
469,Vung Tau,VN,10.35,107.08,81.21,77,100,3.33,overcast clouds
470,Tommot,RU,58.96,126.29,-0.47,87,100,1.99,overcast clouds
471,Pemangkat,ID,1.17,108.97,84.47,71,79,6.67,light rain
472,Mae Sai,TH,20.43,99.88,82.99,83,20,3.36,few clouds
473,Muros,ES,42.78,-9.06,66.0,90,100,11.99,light rain
474,Drnovice,CZ,49.28,16.95,51.01,94,100,5.88,overcast clouds
475,Smithers,CA,54.78,-127.17,50.0,76,75,5.82,broken clouds
476,Pilar,BR,-9.6,-35.96,75.2,88,0,5.82,clear sky
477,Shache,CN,38.42,77.24,47.66,47,21,1.39,few clouds
478,Tianpeng,CN,30.99,103.94,69.01,68,48,4.03,scattered clouds
479,Oistins,BB,13.07,-59.53,82.4,78,40,23.04,scattered clouds
480,Kimberley,ZA,-28.73,24.76,50.0,93,0,2.24,clear sky
481,Kalmunai,LK,7.42,81.82,83.14,69,67,6.11,broken clouds
482,Palmares Do Sul,BR,-30.26,-50.51,58.95,70,0,4.41,clear sky
483,Barra,BR,-11.09,-43.14,75.27,81,54,4.14,light rain
484,Kharp,RU,66.8,65.81,22.39,94,64,8.32,broken clouds
485,Srandakan,ID,-7.94,110.25,84.9,65,42,9.33,light rain
486,Jamsa,FI,61.86,25.19,44.6,81,90,14.99,overcast clouds
487,Fayetteville,US,35.05,-78.88,59.0,82,1,11.41,clear sky
488,Cap Malheureux,MU,-19.98,57.61,73.0,61,84,3.0,broken clouds
489,Gogrial,SS,8.53,28.1,74.97,74,26,2.71,scattered clouds
490,Omsukchan,RU,62.53,155.8,17.6,95,100,6.13,overcast clouds
491,Maine-Soroa,NE,13.21,12.02,75.36,27,27,10.92,scattered clouds
492,Chipoka,MW,-13.99,34.52,75.06,69,0,11.3,clear sky
493,Portadown,GB,54.42,-6.44,46.0,93,75,13.87,broken clouds
494,Imeni Tsyurupy,RU,55.5,38.65,41.0,100,90,6.71,fog
495,Boende,CD,-0.22,20.87,70.36,98,100,1.77,moderate rain
496,De Aar,ZA,-30.65,24.01,59.77,64,0,5.64,clear sky
497,Krasnyye Tkachi,RU,57.49,39.76,33.8,88,90,6.71,light intensity drizzle
498,Zeya,RU,53.75,127.27,19.56,86,100,9.64,overcast clouds
499,Tazovskiy,RU,67.47,78.7,20.66,97,97,14.61,overcast clouds
500,Ochakiv,UA,46.61,31.55,48.2,87,40,11.18,scattered clouds
501,Yar-Sale,RU,66.83,70.83,24.46,96,74,12.64,broken clouds
502,North Myrtle Beach,US,33.82,-78.68,60.01,87,1,5.82,clear sky
503,Avera,US,33.19,-82.53,59.0,62,1,13.87,clear sky
504,Gamboma,CG,-1.88,15.86,71.06,94,100,2.91,light rain
505,Mayo,US,38.89,-76.51,50.0,43,1,20.8,clear sky
506,Miracema Do Tocantins,BR,-9.56,-48.4,74.48,91,100,2.57,light rain
507,Envira,BR,-7.3,-70.22,73.44,82,60,1.7,broken clouds
508,Ridgecrest,US,35.62,-117.67,66.99,12,19,2.42,few clouds
509,Fohnsdorf,AT,47.22,14.68,41.0,100,99,2.24,overcast clouds
510,Sioux Lookout,CA,50.1,-91.92,26.6,58,90,14.99,overcast clouds
511,Pangai,TO,-19.8,-174.35,78.8,83,40,19.46,scattered clouds
512,Brownsville,US,25.9,-97.5,72.0,77,1,3.36,clear sky
513,Emerald,AU,-23.53,148.17,93.2,17,0,10.29,clear sky
514,Mitsamiouli,KM,-11.38,43.28,76.78,76,81,10.07,broken clouds
515,Bayangol,RU,50.7,103.47,22.71,80,0,1.97,clear sky
516,Prado,BR,-17.34,-39.22,69.75,91,100,9.28,light rain
517,Yilan,TW,24.76,121.75,82.99,41,100,6.42,overcast clouds
518,Morales,CO,2.76,-76.62,59.61,92,91,0.74,overcast clouds
519,Antofagasta,CL,-23.65,-70.4,59.0,82,40,10.29,scattered clouds
520,Pohrebyshche,UA,49.49,29.26,42.8,87,98,11.56,light rain
521,Guarapari,BR,-20.67,-40.5,68.0,82,90,11.41,overcast clouds
522,Kiruna,SE,67.86,20.23,37.4,93,100,13.87,light intensity drizzle
523,Tuatapere,NZ,-46.13,167.68,57.0,64,16,8.99,few clouds
524,Masvingo,ZW,-20.06,30.83,60.58,81,96,3.56,overcast clouds
525,Puerto Baquerizo Moreno,EC,-0.9,-89.6,68.76,90,100,7.54,overcast clouds
526,Bellegarde-Sur-Valserine,FR,46.11,5.82,55.4,87,90,2.24,overcast clouds
527,Berlevag,NO,70.86,29.09,43.23,81,100,36.13,overcast clouds
528,Taltal,CL,-25.4,-70.48,57.34,72,0,6.26,clear sky
529,Senanga,ZM,-16.12,23.27,70.61,36,0,8.34,clear sky
530,Jefferson,US,38.18,-85.65,41.0,41,1,9.17,clear sky
531,Paratinga,BR,-12.69,-43.18,72.64,86,59,1.3,light rain
532,Xining,CN,36.62,101.77,37.33,65,1,2.1,clear sky
533,Trairi,BR,-3.28,-39.27,79.68,79,66,10.69,broken clouds
534,Natchez,US,31.56,-91.4,55.4,54,1,4.7,clear sky
535,Takoradi,GH,4.88,-1.76,77.32,89,46,5.37,scattered clouds
536,Bay Roberts,CA,47.6,-53.26,39.0,88,71,10.0,broken clouds
537,Hailar,CN,49.2,119.7,18.81,80,100,17.49,overcast clouds
538,Aspindza,GE,41.57,43.25,51.8,55,100,2.26,overcast clouds
539,Sayat,TM,38.78,63.88,48.2,42,0,6.93,clear sky
540,Panaba,MX,21.28,-88.27,72.88,91,19,7.47,few clouds
541,Martapura,ID,-3.42,114.85,75.49,93,100,2.51,light rain
542,Sao Filipe,CV,14.9,-24.5,78.08,78,67,3.42,broken clouds
543,Tutoia,BR,-2.76,-42.27,80.44,81,27,9.89,scattered clouds
544,Salym,RU,60.06,71.48,27.82,98,94,7.83,overcast clouds
545,San Ramon De La Nueva Oran,AR,-23.13,-64.33,71.01,48,0,3.22,clear sky
546,Monywa,MM,22.12,95.13,78.57,87,82,4.5,broken clouds
547,Thinadhoo,MV,0.53,72.93,83.35,74,71,8.08,heavy intensity rain
548,Yinchuan,CN,38.47,106.27,45.72,46,0,2.73,clear sky
549,Vestmannaeyjar,IS,63.44,-20.27,38.84,73,79,12.62,broken clouds
550,Villa Carlos Paz,AR,-31.42,-64.5,64.99,42,0,1.01,clear sky
551,Rameswaram,IN,9.28,79.3,82.17,72,73,3.85,broken clouds
552,Vitim,RU,59.45,112.56,8.44,87,0,5.26,clear sky
553,Balikpapan,ID,-1.27,116.83,84.2,74,20,4.7,few clouds
554,Borgo San Dalmazzo,IT,44.33,7.49,41.0,100,96,2.24,fog
555,Pinehurst,US,35.2,-79.47,55.4,66,1,6.93,clear sky
556,Stara Vyzhivka,UA,51.44,24.44,38.03,92,64,4.68,broken clouds
557,Gympie,AU,-26.19,152.66,79.95,46,20,9.04,few clouds
558,Kudahuvadhoo,MV,2.67,72.89,82.69,72,6,7.83,clear sky
559,Pyinmana,MM,19.73,96.22,82.99,74,0,2.64,clear sky
560,Hukuntsi,BW,-24.0,21.75,70.66,55,34,14.85,scattered clouds
561,Ginda,IN,30.69,78.49,60.8,82,20,3.36,haze
562,Tazmalt,DZ,36.39,4.4,55.4,87,20,6.93,few clouds
563,Santa Cruz,BO,-17.8,-63.17,78.8,39,75,6.93,broken clouds
564,Ormara,PK,25.21,64.64,77.16,28,0,5.3,clear sky
565,Kenitra,MA,34.26,-6.58,51.8,93,75,2.13,mist
566,Hvide Sande,DK,56.0,8.13,60.01,73,100,11.01,moderate rain
567,Morbach,DE,49.82,7.12,64.0,93,40,17.22,scattered clouds
568,Tungor,RU,53.38,142.96,45.36,91,100,11.97,overcast clouds
569,Maragogi,BR,-9.01,-35.22,76.44,85,25,10.31,scattered clouds
570,Kamenka,RU,51.32,42.77,41.52,78,83,9.31,light rain
571,Husavik,IS,66.04,-17.34,39.2,51,20,5.82,few clouds
572,Honiara,SB,-9.43,159.95,84.2,74,40,13.87,thunderstorm
573,Vao,NC,-22.67,167.48,74.7,81,100,14.76,overcast clouds
574,Montreux,CH,46.43,6.91,57.0,70,99,3.89,overcast clouds
575,Altamira,BR,-3.2,-52.21,79.47,59,34,1.48,scattered clouds
576,San Juan,AR,-31.54,-68.54,72.27,27,27,13.73,moderate rain
577,Cam Ranh,VN,11.92,109.16,87.8,58,40,17.22,scattered clouds
578,Beaver Dam,US,43.46,-88.84,28.0,63,1,9.42,clear sky
579,Astana,KZ,51.18,71.45,32.0,94,75,15.66,broken clouds
580,Podolinec,SK,49.26,20.54,42.01,100,75,4.7,broken clouds
581,Hervey Bay,AU,-25.3,152.85,80.01,61,5,10.0,clear sky
582,Macroom,IE,51.9,-8.95,45.0,93,75,11.41,broken clouds
583,Labytnangi,RU,66.66,66.42,22.98,94,70,8.77,broken clouds
584,Rubtsovsk,RU,51.5,81.25,35.89,79,97,13.02,overcast clouds
585,Yamoto,JP,38.43,141.21,62.6,72,75,5.82,broken clouds
586,Hachinohe,JP,40.5,141.5,60.8,72,75,4.7,moderate rain
587,Porto Walter,BR,-8.27,-72.74,76.14,74,95,1.72,overcast clouds
588,Khilok,RU,51.37,110.47,17.98,83,49,7.29,scattered clouds
589,Yeppoon,AU,-23.13,150.73,89.6,35,75,8.05,broken clouds
590,Kibre Mengist,ET,5.88,38.98,55.42,95,15,1.41,few clouds
591,Broken Hill,AU,-31.95,141.43,82.4,23,22,10.29,few clouds
592,Sladkovo,RU,55.53,70.34,29.88,96,90,6.98,overcast clouds
593,Chiredzi,ZW,-21.05,31.67,65.48,91,44,5.73,scattered clouds
594,Cajamarca,PE,-7.16,-78.5,50.86,51,77,1.92,broken clouds
595,Udachnyy,RU,66.42,112.4,8.6,84,0,6.71,clear sky
596,Merrill,US,45.18,-89.68,26.6,58,1,7.16,clear sky
597,Bela,IN,25.93,81.98,74.86,27,0,6.11,clear sky
598,Dubreka,GN,9.79,-13.52,77.11,89,23,1.59,few clouds
599,Sao Sebastiao,BR,-23.76,-45.41,61.47,76,27,1.61,scattered clouds
600,Loa Janan,ID,-0.58,117.09,77.45,89,100,1.19,heavy intensity rain
601,Calhoun,US,42.25,-85.0,33.8,74,40,5.82,scattered clouds
602,Dovolnoye,RU,54.5,79.67,35.37,97,100,9.71,overcast clouds
603,Luanda,AO,-8.84,13.23,77.0,88,75,3.36,broken clouds
604,Hirara,JP,24.8,125.28,82.4,61,75,12.75,broken clouds
605,Aswan,EG,24.09,32.91,68.59,58,17,8.63,few clouds
606,Umm Kaddadah,SD,13.6,26.69,77.76,27,37,22.64,scattered clouds
607,Langsa,ID,4.47,97.97,85.98,66,100,3.22,light rain
608,Quang Ngai,VN,15.12,108.8,79.52,75,60,11.05,light rain
609,Kautokeino,NO,69.01,23.04,37.99,92,100,26.44,overcast clouds
610,Hami,CN,42.8,93.45,50.22,40,19,6.64,few clouds
611,Auki,SB,-8.77,160.7,85.51,72,63,1.68,moderate rain
612,Cartagena,CO,10.4,-75.51,77.0,100,75,3.36,light intensity drizzle
613,Pervomayskoye,RU,43.92,46.71,51.94,90,100,8.01,overcast clouds
614,Sao Miguel Do Araguaia,BR,-13.28,-50.16,72.01,90,100,5.68,overcast clouds
615,Big Bend,SZ,-26.82,31.93,63.36,86,100,1.95,overcast clouds
616,Amahai,ID,-3.33,128.92,85.08,67,99,3.74,light rain
617,San Rafael Del Sur,NI,11.85,-86.44,78.8,94,40,4.25,scattered clouds
618,El Sauzal,MX,31.9,-116.68,62.01,83,0,2.71,clear sky
619,Behbahan,IR,30.6,50.24,59.0,33,0,2.17,clear sky
620,Karratha,AU,-20.74,116.85,82.2,44,25,15.26,scattered clouds
621,Bandarbeyla,SO,9.49,50.81,76.84,69,1,16.71,clear sky
622,Torbat-E Jam,IR,35.24,60.62,54.27,35,0,4.5,clear sky
623,Karaton,ID,-6.34,106.1,88.0,74,40,11.41,light rain
624,Kieta,PG,-6.22,155.63,86.45,59,1,3.58,clear sky
625,Sokolo,ML,14.73,-6.12,77.67,18,44,7.05,scattered clouds
626,Tabanan,ID,-8.54,115.13,85.71,63,48,9.26,light rain
627,Betafo,MG,-19.83,46.85,62.04,65,66,2.42,broken clouds
628,Kwakoa,TZ,-3.77,37.72,67.5,83,66,3.27,broken clouds
629,Roxana,CR,10.28,-83.75,64.99,87,99,3.47,light rain
630,Quepos,CR,9.42,-84.17,68.0,100,75,3.36,broken clouds
631,Barghat,IN,22.03,79.72,68.77,50,0,9.66,clear sky
632,Januaria,BR,-15.48,-44.37,70.68,93,100,3.47,moderate rain
633,Izhma,RU,65.01,53.91,30.06,96,97,7.78,overcast clouds
634,Suez,EG,29.97,32.53,67.1,67,0,7.65,clear sky
635,Anloga,GH,5.79,0.9,79.63,86,72,9.98,broken clouds
636,Qui Nhon,VN,13.77,109.23,78.8,79,87,17.54,light rain
637,Przeworsk,PL,50.06,22.49,46.99,100,24,7.65,few clouds
638,Bontang,ID,0.13,117.5,82.13,72,100,8.72,moderate rain
639,Ak-Dovurak,RU,51.18,90.6,27.82,88,96,0.85,overcast clouds
640,Atbasar,KZ,51.8,68.33,31.3,96,9,10.2,clear sky
641,Kotido,UG,2.98,34.13,70.27,64,26,16.75,scattered clouds
642,Beringovskiy,RU,63.05,179.32,24.44,94,99,3.56,overcast clouds
643,Leninskoye,KZ,41.76,69.39,46.4,31,91,2.24,overcast clouds
644,San Patricio,US,28.02,-97.52,66.2,68,1,8.05,clear sky
645,Siguiri,GN,11.67,-9.5,72.45,38,6,1.19,clear sky
646,Katwa,IN,23.64,88.13,83.28,69,38,5.97,scattered clouds
647,Ust-Tsilma,RU,65.44,52.15,30.11,97,95,7.92,overcast clouds
648,Zhezkazgan,KZ,47.8,67.71,41.77,53,98,5.59,overcast clouds
649,Atasu,KZ,48.68,71.64,37.58,66,96,4.47,overcast clouds
650,Viseu,PT,40.66,-7.91,61.0,95,91,2.86,overcast clouds
651,Kem,RU,64.96,34.58,35.53,86,100,12.48,overcast clouds
652,Sao Francisco De Paula,BR,-29.45,-50.58,57.99,88,45,1.99,scattered clouds
653,Pascagoula,US,30.37,-88.56,62.6,63,1,8.05,clear sky
654,Saldanha,ZA,-33.01,17.94,57.2,71,0,3.36,clear sky
655,Tabas,IR,33.6,56.92,51.8,27,0,2.24,clear sky
656,Tabou,CI,4.42,-7.35,76.98,90,12,5.86,light rain
657,Pavlovka,RU,52.69,47.14,37.47,93,17,8.21,few clouds
658,Hobyo,SO,5.35,48.53,79.34,79,2,6.71,light rain
659,Bondoukou,CI,8.03,-2.8,70.3,96,1,2.75,clear sky
660,Mehamn,NO,71.04,27.85,42.78,81,100,27.4,light rain
661,Malatya,TR,38.5,38.0,51.8,53,75,4.7,broken clouds
662,Saint-Augustin,CA,51.23,-58.65,38.1,79,100,16.64,overcast clouds
663,Cascais,PT,38.7,-9.42,64.0,88,100,3.0,overcast clouds
664,Novoagansk,RU,61.94,76.66,23.23,98,86,10.49,overcast clouds
665,Solnechnyy,RU,50.72,136.63,36.95,76,37,7.2,scattered clouds
666,Labe,GN,11.32,-12.28,65.28,57,0,2.01,clear sky
667,Meulaboh,ID,4.14,96.13,83.75,71,93,3.38,light rain
668,Muzhi,RU,65.37,64.67,22.66,94,96,11.99,overcast clouds
669,Qasigiannguit,GL,68.82,-51.19,19.4,73,100,6.93,overcast clouds
670,Koutsouras,GR,35.03,25.95,66.0,51,14,13.0,few clouds
671,Galesong,ID,-5.32,119.37,87.26,58,100,0.72,light rain
672,Lavrentiya,RU,65.58,-171.0,21.97,88,32,8.12,scattered clouds
673,Hays,US,30.05,-98.03,60.01,68,95,9.01,overcast clouds
674,Jishou,CN,28.32,109.72,56.5,80,100,2.8,overcast clouds
675,Culebra,PR,18.3,-65.3,80.6,83,90,6.93,overcast clouds
